5.0,4.0,0.4734218165064612,1.0538911410229446e-9,6.719569345392529e-12,0.001557894,0.000537688,0.47556174403838086,0.4755617449953984,0.47556174499161463
17.0,6.0,0.17844061870678352,3.677402132806762e-10,4.9232479204519564e-11,0.256347944,0.701688686,1.362339264722977,1.362339264282853,1.362339264253777
127.0,43.0,0.30370273302137607,1.095856738686507e-11,2.7365609778229327e-13,0.303827359,0.664884526,0.22821368701683356,0.22821368702728764,0.22821368702669795
990.0,633.0,0.7601248441864623,7.486528758038347e-13,9.610645612667668e-13,7.049094351,4.08206649,1.4712394212269846,1.4712394212512936,1.47123942126238
18.0,6.0,0.9041244341673698,1.5226592209316436e-10,1.3871681581179018e-12,0.261679548,0.674631331,0.5239880595739539,0.5239880597900882,0.5239880597884093
13.0,7.0,0.8663264070960722,2.0321855309646253e-10,1.7053395154342788e-11,0.266960845,0.661973182,0.5872673108837072,0.5872673106611055,0.5872673106706799
538.0,483.0,0.6668032004247494,4.632806291371416e-12,2.515002095471175e-13,1.731815071,1.507662665,0.7432906345529419,0.7432906345186016,0.7432906345224923
731.0,196.0,0.45734029619452865,4.687639165723567e-13,9.402201239794294e-15,0.484923726,0.877782061,0.346975228404627,0.3469752284062916,0.3469752284061911
136.0,78.0,0.509328327230397,2.948807864555647e-12,1.3468948178996243e-12,0.292643256,0.676495801,0.2967544364043306,0.2967544363808014,0.2967544363801916
52.0,33.0,0.15369922948314174,1.2498137247352048e-10,4.130182307271468e-12,0.275997095,0.670348745,1.0282345264257091,1.02823452641045,1.028234526415882
14.0,4.0,0.6098014540449254,4.794597149859747e-10,5.447368250921514e-12,0.309131029,0.667098167,0.8547045714875379,0.8547045717227397,0.854704571727793
11.0,10.0,0.38655394040838564,1.8317639766118887e-9,2.633805673557532e-11,0.270581356,0.666554005,1.068721076180525,1.0687210751494125,1.0687210751580203
90.0,64.0,0.8111954090917735,2.6576872647066097e-11,1.5711876244495215e-12,0.28572333,0.674169657,0.5219436360260232,0.5219436361217933,0.5219436361179982
386.0,230.0,0.5009542006549377,5.606765052235119e-13,8.41224659375861e-13,0.571414603,0.890213694,0.41845475985377173,0.4184547598506768,0.41845475984050495
67.0,37.0,0.2287121401085177,1.9240485593652323e-10,1.0840297409719923e-11,0.322635733,0.671783093,1.474846157360937,1.4748461569565894,1.474846156961935
35.0,27.0,0.7963020742660389,8.313030819273592e-10,2.197465820419353e-11,0.329916144,0.669185872,1.5103193848316578,1.510319384947282,1.5103193849420335
95.0,81.0,0.700900786982103,4.214090187915076e-11,2.0224447117023203e-12,0.343391051,0.68075653,0.8045409727972724,0.8045409727022863,0.8045409727117366
453.0,94.0,0.42135564197992026,6.998290835724674e-13,1.7510437544387969e-12,0.371667592,0.74310868,0.8974456076495277,0.8974456076638926,0.8974456076431077
4.0,3.0,0.5814659876555539,3.105551857340849e-9,1.2896844703291777e-10,0.003423043,0.001097667,1.3238363107450037,1.3238363071376367,1.323836307274647
8.0,7.0,0.5013889227389319,2.1231039148972286e-10,1.5328710523121458e-12,0.267550225,0.662982231,0.4178321455500572,0.4178321455143304,0.4178321455158072
108.0,103.0,0.01642569774560887,9.092249522724138e-11,2.0617119123045313e-12,0.34968922,0.684419448,0.8624438591947978,0.8624438593262397,0.8624438593213357
7.0,4.0,0.34882316955243564,1.7397072671343494e-10,5.801970015539837e-12,0.266064443,0.704159552,0.5832027408397578,0.5832027410990115,0.5832027411005428
14.0,4.0,0.03466073933401925,2.056007031292495e-10,1.9028389974806714e-11,0.001662073,0.00067027,1.0977529035950544,1.0977529033511209,1.0977529033344013
40.0,33.0,0.16377050747199684,2.2189566850627784e-10,1.3495038420074934e-12,0.273879037,0.667265477,0.547436067236234,0.5474360675682743,0.5474360675681861
