20.0,3.0,1.686422571586455,6.573151689615031e-9,0.0002792781773383046,0.0086816,0.017076965,2.2970753541726627,2.296547964678857,2.2970753512508204
95.0,9.0,0.03927039430557877,1.6340367947620393e-10,3.98317490102329e-12,0.002088404,0.00146704,1.7413558889129492,1.741355888598144,1.7413558885878413
818.0,631.0,0.21354103620026643,3.2243097081163796e-12,1.2552354988759618e-12,4.746588764,2.912693643,1.7571532201613296,1.7571532202635938,1.7571532202584212
110.0,76.0,1.9569999972655316,9.78674273566238e-10,8.281819674493818e-11,0.269386772,0.142043087,4.377563231558358,4.377563231928627,4.377563231883919
56.0,25.0,-0.8267317091255827,7.638931293074691e-10,2.5791646596218243e-11,0.017253901,0.011930554,1.56313236085139,1.563132361238662,1.5631323612093255
185.0,42.0,-0.08055319137336558,3.1618950513401245e-10,1.0625175912715168e-10,0.041989229,0.042218319,5.807410873517231,5.807410873612214,5.807410873367812
477.0,332.0,-0.7649338433317453,2.8683069808188577e-11,1.1193040418133737e-11,2.205034168,1.201726831,4.137557153560928,4.137557153769829,4.1375571536457585
44.0,15.0,0.558682235032418,3.6570277361924752e-9,0.006379184500816981,0.087658679,0.119861595,4.619464133899083,4.605177576988137,4.6194641325807435
4.0,3.0,0.971937394849327,0.33967474960758004,0.009059350950250455,0.123968718,0.016632653,3.0829467393933143,3.0058943390186967,3.2188664994285228
83.0,51.0,-0.7301820147758857,4.206546222462748e-10,1.8699958248546977e-11,0.067912307,0.033803875,3.8320064182333042,3.8320064184668383,3.832006418466085
6.0,2.0,1.6199811019733121,3.902440648406724e-9,7.838607540833209e-11,0.003686705,0.000989587,1.308821041922823,1.3088210385317178,5.35763817989267
99.0,42.0,-0.44385199103758144,7.562145354356176e-11,4.964903488335892e-11,0.022501722,0.021128356,4.0825015324570035,4.082501532062595,4.0825015323269405
31.0,11.0,0.9223839073954244,2.192768536191103e-10,2.8267804763615345e-12,0.002494349,0.001655104,0.8005367015844963,0.8005367017754139,0.8005367017792834
473.0,109.0,0.6827490466798495,4.536832021173609e-11,9.623058860180889e-12,0.205439895,0.19503667,5.23887657532383,5.238876575221046,5.238876575208061
934.0,542.0,1.3660628014931606,4.322028845926695e-12,1.6107462585956966e-12,8.118586528,5.284252682,3.026398725329835,3.02639872511738,3.026398725187042
939.0,6.0,0.20980224041628703,6.240471125962266e-10,5.4959051198899544e-11,0.025966451,0.054149995,3.1527366866347895,3.1527366856685264,3.1527366860093005
263.0,43.0,0.4046109045172154,6.631768745268829e-11,9.974202019868983e-12,0.022292976,0.022087424,2.8296061673252377,2.8296061676468693,2.8296061676681625
48.0,45.0,0.5103122581208502,6.405250774221827e-10,2.3321122810671113e-11,0.044633711,0.016434561,2.0811270462188842,2.0811270464659204,2.081127046454352
26.0,3.0,0.418005771631094,0.9828036824219655,0.003604267656752369,0.133345428,0.019248515,8.951538801646986,2.9194485921604856,6.226050307859223
23.0,12.0,1.413819656759375,1.1389274141848649e-9,2.022643164067972e-11,0.006053485,0.003282497,1.4012198644521656,1.4012198651822576,1.4012198651473387
48.0,32.0,-0.5867772030212048,1.2417469830161565e-10,2.2545298961063054e-12,0.008174744,0.006655418,2.224805287337962,2.2248052871375252,2.224805287136446
11.0,4.0,1.6711919544227771,2.3514811764435706e-9,0.005513674467915064,0.005550432,0.022859925,2.20273057757351,2.212079348991324,2.202730572966714
175.0,127.0,1.8282022518882295,4.243390500091593e-10,6.372971247947667e-11,0.845946057,0.528626119,5.698755995469481,5.698755995614646,5.6987559955775735
156.0,96.0,1.2456740623885199,3.801689518745377e-11,1.715429881476993e-12,0.0535083,0.040925363,0.7502899987442057,0.7502899990030893,0.7502899989896427
513.0,335.0,0.08042440358650282,2.279395422410957e-12,6.0034963111910145e-12,1.446807108,0.874579491,2.5696787997292554,2.569678799895393,2.569678799709807
4.0,3.0,1.9739357007088922,1.375096042067275,0.02225294821909979,0.126703703,0.021864547,13.757661121023613,3.0851855103606356,3.0610423576843977
25.0,5.0,2.0629059499917264,0.6456540493806746,0.187642287062317,0.170176538,0.042686791,170.7139572838055,4.188254479921638,4.170488519073802
551.0,493.0,1.0981381362788145,1.3907656276623825e-11,4.3666702198574825e-12,2.210271935,1.257357106,1.3067746640546531,1.3067746643552596,1.3067746642711524
12.0,2.0,1.9966623275655393,1.4126398449436361e-9,1.5658585539313208e-11,0.001541745,0.000502518,0.9649478947988733,0.9649478966810853,0.9649478966979153
39.0,16.0,1.4880257983829548,3.960059245800007e-9,0.008378701833460594,0.155646544,0.145672334,4.372997254142152,4.354219136556922,4.37299725211646
39.0,13.0,0.5401229662605583,7.111901761946982e-10,8.670852924552719e-11,0.007558984,0.005949327,2.9450619908699918,2.94506199194449,2.9450619918815715
494.0,393.0,1.4624628977467298,3.6799247676855273e-11,2.3085172662362652e-11,3.46266701,1.753574757,4.273077373044331,4.27307737314307,4.273077373211287
96.0,34.0,0.7302805900026498,3.240782017743804e-10,3.092897812861928e-11,0.020497594,0.017038271,2.855466684872328,2.8554666852979302,2.855466685262434
12.0,10.0,1.9938387098510186,1.1521075278449326,0.011665142197819722,0.236957319,0.049099139,421.7100530266567,2.960841533661469,5.401051005881552
4.0,2.0,0.32276839636082955,5.7403970465941256e-11,1.5454859614294492e-11,0.000886699,0.000352072,0.6787410610733235,0.6787410611266458,5.643703572881635
4.0,3.0,0.768809759744597,5.485622497913845e-9,1.2918473235590255e-10,0.013966495,0.001899852,1.4808174657905886,1.4808174611134204,1.4808174609830764
411.0,150.0,0.2734366177663764,6.656099282853489e-13,1.2329165466340442e-12,0.166783714,0.156427078,0.8559085106523079,0.8559085106248949,0.8559085106469346
26.0,13.0,-0.1181386732183336,2.760870282392247e-10,3.2435512609119144e-12,0.002338542,0.001646398,0.7550037656689313,0.7550037657986756,0.7550037657920016
449.0,150.0,1.6294385132839975,8.590420388920883e-11,2.815067276507044e-11,0.568591135,0.475872511,5.903424890506835,5.9034248901436275,5.903424890168878
37.0,21.0,-0.0807755461398002,4.844481395899214e-10,1.063618498831076e-10,0.014972241,0.012100314,3.6513111075866225,3.651311107038491,3.6513111072292848
6.0,2.0,-0.1265325212960714,5.8021273896535774e-9,0.00047292529210340994,0.003739568,0.013371091,2.2574229652388977,2.258192884135302,6.219247666863996
4.0,2.0,0.9903646393742721,2.3182396557963614e-9,5.51980128271623e-11,0.00159726,0.000602484,1.1881370679837981,1.1881370653577694,1.1881370652927252
7.0,5.0,1.4448396581747374,6.540713137770382e-9,0.005172303069055417,0.006190757,0.02291326,1.9905730073782033,1.998792640003292,1.99057301584827
675.0,242.0,1.5330689941213769,4.805328010504262e-12,5.446351702964591e-12,0.980363265,0.837968748,2.894302422829774,2.8943024227455187,2.8943024227355516
991.0,237.0,1.2801192033994346,5.686423554251974e-12,2.7103250199722595e-12,0.822917851,0.807484766,3.232796751474216,3.2327967515454796,3.232796751506337
5.0,4.0,-0.7323056061526932,4.136685965994147e-9,5.632538879751792e-11,0.005382625,0.001147779,2.1064576668408552,2.106457668834146,2.1064576687976357
72.0,2.0,0.9749660301206132,0.6220133247800794,0.0012075691121726795,0.048554537,0.012863546,4.080307325449554,1.8776084711552838,4.795792423438691
4.0,3.0,1.6595676498786665,1.6123669037436106,0.002460345019655412,0.125251971,0.015768983,3.598223862075643,1.8316487281402694,1.834777468791435
19.0,4.0,0.2646339518216768,7.22243792550259e-11,1.7206236435640676e-12,0.000978237,0.000464756,0.7845934833352779,0.7845934834937782,0.7845934834946556
143.0,119.0,-0.11974026144969685,1.359601181638581e-10,2.4694658806983377e-11,0.216874775,0.118565844,5.46341475682951,5.463414756960103,5.463414756927532
